"TeamChartDetailD","TeamChartID","UPCID","DieRoll","ResultCodeID","Yards","OutOfBounds"
956870,958,36,2,1,"0",0
956871,958,36,3,4,"0",0
956872,958,36,4,1,"7",0
956873,958,36,5,14,"17",0
956874,958,37,1,14,"3",0
956875,958,37,2,1,"0",0
956876,958,37,3,1,"0",0
956877,958,37,4,1,"2",0
956878,958,37,5,1,"9",0
956879,958,38,1,14,"2",0
956880,958,38,2,1,"0",0
956881,958,38,3,14,"4",0
956882,958,38,4,1,"9",0
956883,958,38,5,1,"11",0
956884,958,39,1,14,"7",0
956885,958,39,2,1,"0",0
956886,958,39,3,1,"-3",0
956887,958,39,4,1,"11",0
956888,958,39,5,1,"15",0
956889,958,40,1,1,"3",0
956890,958,40,2,1,"0",0
956891,958,40,3,1,"0",0
956892,958,40,4,1,"8",0
956893,958,40,5,14,"14",0
956894,958,41,1,14,"-1",0
956895,958,41,2,1,"0",0
956896,958,41,3,1,"-5",0
956897,958,41,4,9,"-4",0
956898,958,41,5,4,"0",0
956899,958,42,1,1,"0",0
956900,958,42,2,1,"0",0
956901,958,42,3,4,"0",0
956902,958,42,4,14,"13",0
956903,958,42,5,3,"0",0
956904,958,43,1,1,"5",0
956905,958,43,2,1,"0",0
956906,958,43,3,4,"0",0
956907,958,43,4,3,"0",0
956908,958,43,5,9,"26",0
956909,958,44,1,1,"0",0
956910,958,44,2,1,"-11",0
956911,958,44,3,1,"5",0
956912,958,44,4,4,"0",0
956913,958,44,5,16,"99",0
956914,958,45,1,1,"0",0
956915,958,45,2,1,"0",0
956916,958,45,3,4,"0",0
956917,958,45,4,9,"4",0
956918,958,45,5,1,"6",0
956919,958,46,1,1,"0",0
956920,958,46,2,1,"0",0
956921,958,46,3,14,"3",0
956922,958,46,4,1,"3",0
956923,958,46,5,14,"11",0
956924,958,47,1,14,"7",0
956925,958,47,2,1,"0",0
956926,958,47,3,1,"0",0
956927,958,47,4,14,"5",0
956928,958,47,5,1,"17",0
956929,958,48,1,1,"0",0
956930,958,48,2,1,"0",0
956931,958,48,3,14,"5",0
956932,958,48,4,1,"0",0
956933,958,48,5,1,"18",0
956934,958,49,1,1,"0",0
956935,958,49,2,1,"0",0
956936,958,49,3,1,"3",0
956937,958,49,4,14,"6",0
956938,958,49,5,1,"7",0
956939,958,50,1,14,"0",0
956940,958,50,2,1,"0",0
956941,958,50,3,1,"4",0
956942,958,50,4,3,"0",0
956943,958,50,5,4,"0",0
956944,958,51,1,1,"2",0
956945,958,51,2,1,"0",0
956946,958,51,3,1,"-4",0
956947,958,51,4,3,"0",0
956948,958,51,5,3,"0",0
956949,958,52,1,1,"7",0
956950,958,52,2,1,"0",0
956951,958,52,3,4,"0",0
956952,958,52,4,3,"0",0
956953,958,52,5,9,"8",0
956954,958,53,1,1,"0",0
956955,958,53,2,1,"0",0
956956,958,53,3,4,"0",0
956957,958,53,4,9,"30",0
956958,958,53,5,3,"0",0
956959,958,54,1,1,"0",0
956960,958,54,2,1,"3",0
956961,958,54,3,3,"0",0
956962,958,54,4,1,"-2",0
956963,958,54,5,14,"10",0
956964,958,55,1,14,"4",0
956965,958,55,2,14,"1",0
956966,958,55,3,1,"5",0
956967,958,55,4,1,"-2",0
956968,958,55,5,1,"0",0
956969,958,56,1,14,"2",0
956970,958,56,2,1,"0",0
956971,958,56,3,1,"0",0
956972,958,56,4,14,"8",0
956973,958,56,5,16,"99",0
956974,958,57,1,1,"0",0
956975,958,57,2,1,"1",0
956976,958,57,3,14,"-1",0
956977,958,57,4,14,"-4",0
956978,958,57,5,14,"-8",0
956979,958,58,1,1,"0",0
956980,958,58,2,1,"-3",0
956981,958,58,3,14,"-2",0
956982,958,58,4,1,"30",0
956983,958,58,5,14,"36",0
956984,958,59,1,1,"1",0
956985,958,59,2,1,"0",0
956986,958,59,3,14,"3",0
956987,958,59,4,4,"0",0
956988,958,59,5,3,"0",0
956989,958,60,1,1,"0",0
956990,958,60,2,4,"0",0
956991,958,60,3,14,"9",0
956992,958,60,4,1,"1",0
956993,958,60,5,9,"9",0
956994,958,61,1,1,"7",0
956995,958,61,2,1,"6",0
956996,958,61,3,3,"0",0
956997,958,61,4,9,"13",0
956998,958,61,5,9,"20",0
956999,958,62,1,3,"0",0
957000,958,62,2,1,"10",0
957001,958,62,3,1,"0",0
957002,958,62,4,9,"28",0
957003,958,62,5,4,"0",0
957004,958,63,1,1,"0",0
957005,958,63,2,1,"4",0
957006,958,63,3,1,"-4",0
957007,958,63,4,3,"0",0
957008,958,63,5,1,"0",0
957009,958,64,10,1,"60",0
957010,958,64,11,1,"73",0
957011,958,64,12,1,"68",0
957012,958,64,13,1,"74",0
957013,958,64,14,1,"69",0
957014,958,64,15,1,"71",0
957015,958,64,16,1,"75",0
957016,958,64,17,1,"63",0
957017,958,64,18,1,"56",0
957018,958,64,19,1,"75",0
957019,958,64,20,1,"75",0
957020,958,64,21,1,"70",0
957021,958,64,22,1,"74",0
957022,958,64,23,1,"65",0
957023,958,64,24,1,"73",0
957024,958,64,25,1,"67",0
957025,958,64,26,1,"66",0
957026,958,64,27,1,"68",0
957027,958,64,28,1,"75",0
957028,958,64,29,1,"62",0
957029,958,64,30,1,"75",0
957030,958,64,31,1,"70",0
957031,958,64,32,1,"74",0
957032,958,64,33,1,"72",0
957033,958,64,34,1,"69",0
957034,958,64,35,1,"71",0
957035,958,64,36,1,"70",0
957036,958,64,37,1,"75",0
957037,958,64,38,1,"75",0
957038,958,64,39,1,"75",0
957039,958,65,10,1,"75",0
957040,958,65,11,5,"22",0
957041,958,65,12,7,"15",0
957042,958,65,13,5,"22",0
957043,958,65,14,1,"20",0
957044,958,65,15,1,"30",0
957045,958,65,16,7,"15",0
957046,958,65,17,1,"29",0
957047,958,65,18,1,"29",0
957048,958,65,19,1,"28",0
957049,958,65,20,1,"24",0
957050,958,65,21,1,"27",0
957051,958,65,22,1,"13",0
957052,958,65,23,1,"20",0
957053,958,65,24,1,"31",0
957054,958,65,25,1,"21",0
957055,958,65,26,1,"35",0
957056,958,65,27,1,"31",0
957057,958,65,28,1,"29",0
957058,958,65,29,1,"24",0
957059,958,65,30,1,"17",0
957060,958,65,31,1,"14",0
957061,958,65,32,1,"29",0
957062,958,65,33,1,"28",0
957063,958,65,34,1,"26",0
957064,958,65,35,1,"18",0
957065,958,65,36,1,"21",0
957066,958,65,37,1,"33",0
957067,958,65,38,1,"75",0
957068,958,65,39,1,"29",0
957069,958,66,10,1,"51",1
957070,958,66,11,1,"58",0
957071,958,66,12,1,"50",0
957072,958,66,13,1,"42",1
957073,958,66,14,1,"42",0
957074,958,66,15,1,"48",0
957075,958,66,16,7,"10",0
957076,958,66,17,1,"56",0
957077,958,66,18,1,"41",0
957078,958,66,19,1,"58",0
957079,958,66,20,1,"44",0
957080,958,66,21,1,"43",0
957081,958,66,22,1,"48",0
957082,958,66,23,1,"31",1
957083,958,66,24,1,"38",0
957084,958,66,25,1,"49",0
957085,958,66,26,1,"50",0
957086,958,66,27,1,"44",0
957087,958,66,28,7,"15",0
957088,958,66,29,1,"48",0
957089,958,66,30,1,"45",0
957090,958,66,31,1,"37",0
957091,958,66,32,1,"39",0
957092,958,66,33,1,"46",0
957093,958,66,34,1,"51",0
957094,958,66,35,1,"40",0
957095,958,66,36,1,"48",1
957096,958,66,37,1,"47",0
957097,958,66,38,1,"57",0
957098,958,66,39,1,"56",0
957099,958,67,10,1,"7",0
957100,958,67,11,5,"0",0
957101,958,67,12,7,"15",0
957102,958,67,13,1,"7",0
957103,958,67,14,1,"2",0
957104,958,67,15,1,"15",0
957105,958,67,16,1,"18",0
957106,958,67,17,1,"42",0
957107,958,67,18,22,"0",0
957108,958,67,19,22,"0",0
957109,958,67,20,1,"17",0
957110,958,67,21,1,"10",0
957111,958,67,22,1,"11",0
957112,958,67,23,1,"0",0
957113,958,67,24,1,"14",0
957114,958,67,25,22,"0",0
957115,958,67,26,1,"16",0
957116,958,67,27,1,"8",0
957117,958,67,28,5,"0",0
957118,958,67,29,22,"0",0
957119,958,67,30,1,"1",0
957120,958,67,31,22,"0",0
957121,958,67,32,1,"9",0
957122,958,67,33,7,"10",0
957123,958,67,34,22,"0",0
957124,958,67,35,22,"0",0
957125,958,67,36,1,"4",0
957126,958,67,37,1,"19",0
957127,958,67,38,1,"6",0
957128,958,67,39,1,"22",0
957129,958,68,10,1,"30",0
957130,958,68,11,1,"27",0
957131,958,68,12,1,"30",0
957132,958,68,13,1,"30",0
957133,958,68,14,1,"27",0
957134,958,68,15,1,"30",0
957135,958,68,16,1,"30",0
957136,958,68,17,1,"30",0
957137,958,68,18,1,"30",0
957138,958,68,19,1,"30",0
957139,958,68,20,1,"39",0
957140,958,68,21,1,"30",0
957141,958,68,22,7,"5",0
957142,958,68,23,13,"0",0
957143,958,68,24,1,"35",0
957144,958,68,25,1,"35",0
957145,958,68,26,1,"35",0
957146,958,68,27,1,"21",0
957147,958,68,28,1,"30",0
957148,958,68,29,1,"30",0
957149,958,68,30,1,"30",0
957150,958,68,31,1,"5",0
957151,958,68,32,1,"23",0
957152,958,68,33,1,"25",0
957153,958,68,34,1,"27",0
957154,958,68,35,1,"31",0
957155,958,68,36,1,"22",0
957156,958,68,37,1,"27",0
957157,958,68,38,1,"30",0
957158,958,68,39,1,"30",0
957159,958,69,10,1,"30",0
957160,958,69,11,1,"36",0
957161,958,69,12,1,"0",0
957162,958,69,13,1,"48",0
957163,958,69,14,6,"15",0
957164,958,69,15,1,"48",0
957165,958,69,16,1,"0",0
957166,958,69,17,5,"0",0
957167,958,69,18,1,"0",0
957168,958,69,19,1,"0",0
957169,958,69,20,1,"0",0
957170,958,69,21,1,"0",0
957171,958,69,22,1,"36",0
957172,958,69,23,1,"1",0
957173,958,69,24,1,"13",0
957174,958,69,25,1,"20",0
957175,958,69,26,5,"0",0
957176,958,69,27,1,"0",0
957177,958,69,28,1,"0",0
957178,958,69,29,1,"0",0
957179,958,69,30,1,"0",0
957180,958,69,31,1,"17",0
957181,958,69,32,1,"14",0
957182,958,69,33,1,"0",0
957183,958,69,34,1,"3",0
957184,958,69,35,1,"3",0
957185,958,69,36,1,"9",0
957186,958,69,37,1,"30",0
957187,958,69,38,6,"15",0
957188,958,69,39,1,"0",0
957189,958,70,10,1,"20",0
957190,958,70,11,1,"32",0
957191,958,70,12,1,"17",0
957192,958,70,13,1,"40",0
957193,958,70,14,1,"37",0
957194,958,70,15,1,"49",0
957195,958,70,16,1,"17",0
957196,958,70,17,1,"49",0
957197,958,70,18,1,"17",0
957198,958,70,19,1,"20",0
957199,958,70,20,1,"17",0
957200,958,70,21,1,"18",0
957201,958,70,22,1,"13",0
957202,958,70,23,1,"17",0
957203,958,70,24,1,"20",0
957204,958,70,25,1,"36",0
957205,958,70,26,1,"23",0
957206,958,70,27,1,"21",0
957207,958,70,28,1,"17",0
957208,958,70,29,1,"17",0
957209,958,70,30,1,"17",0
957210,958,70,31,1,"25",0
957211,958,70,32,1,"18",0
957212,958,70,33,1,"15",0
957213,958,70,34,1,"14",0
957214,958,70,35,1,"16",0
957215,958,70,36,1,"21",0
957216,958,70,37,2,"99",0
957217,958,70,38,1,"32",0
957218,958,70,39,1,"37",0
957219,958,71,10,1,"-5",0
957220,958,71,11,5,"-8",0
957221,958,71,12,1,"-5",0
957222,958,71,13,1,"-10",0
957223,958,71,14,5,"-7",0
957224,958,71,15,5,"-3",0
957225,958,71,16,5,"-6",0
957226,958,71,17,5,"-5",0
957227,958,71,18,1,"-5",0
957228,958,71,19,1,"-5",0
957229,958,71,20,1,"23",0
957230,958,71,21,1,"6",1
957231,958,71,22,1,"-11",0
957232,958,71,23,5,"-10",0
957233,958,71,24,1,"-7",0
957234,958,71,25,1,"-7",0
957235,958,71,26,1,"9",0
957236,958,71,27,1,"7",1
957237,958,71,28,1,"43",1
957238,958,71,29,1,"-6",0
957239,958,71,30,1,"4",1
957240,958,71,31,1,"-4",0
957241,958,71,32,1,"-9",0
957242,958,71,33,1,"-5",0
957243,958,71,34,1,"3",0
957244,958,71,35,1,"2",0
957245,958,71,36,1,"10",0
957246,958,71,37,1,"-8",0
957247,958,71,38,1,"13",0
957248,958,71,39,5,"0",0
957249,958,72,10,12,"0",0
957250,958,72,11,12,"0",0
957251,958,72,12,12,"0",0
957252,958,72,13,12,"0",0
957253,958,72,14,12,"0",0
957254,958,72,15,12,"0",0
957255,958,72,16,12,"0",0
957256,958,72,17,12,"0",0
957257,958,72,18,12,"0",0
957258,958,72,19,12,"0",0
957259,958,72,20,12,"0",0
957260,958,72,21,12,"0",0
957261,958,72,22,12,"0",0
957262,958,72,23,12,"0",0
957263,958,72,24,12,"0",0
957264,958,72,25,12,"0",0
957265,958,72,26,12,"0",0
957266,958,72,27,12,"0",0
957267,958,72,28,12,"0",0
957268,958,72,29,12,"0",0
957269,958,72,30,12,"0",0
957270,958,72,31,12,"0",0
957271,958,72,32,12,"0",0
957272,958,72,33,13,"0",0
957273,958,72,34,13,"0",0
957274,958,72,35,13,"0",0
957275,958,72,36,13,"0",0
957276,958,72,37,13,"0",0
957277,958,72,38,13,"0",0
957278,958,72,39,12,"0",0
957279,958,73,10,12,"0",0
957280,958,73,11,12,"0",0
957281,958,73,12,13,"0",0
957282,958,73,13,12,"0",0
957283,958,73,14,12,"0",0
957284,958,73,15,12,"0",0
957285,958,73,16,12,"0",0
957286,958,73,17,12,"0",0
957287,958,73,18,12,"0",0
957288,958,73,19,12,"0",0
957289,958,73,20,12,"0",0
957290,958,73,21,12,"0",0
957291,958,73,22,12,"0",0
957292,958,73,23,12,"0",0
957293,958,73,24,12,"0",0
957294,958,73,25,12,"0",0
957295,958,73,26,12,"0",0
957296,958,73,27,12,"0",0
957297,958,73,28,12,"0",0
957298,958,73,29,12,"0",0
957299,958,73,30,12,"0",0
957300,958,73,31,12,"0",0
957301,958,73,32,12,"0",0
957302,958,73,33,12,"0",0
957303,958,73,34,12,"0",0
957304,958,73,35,12,"0",0
957305,958,73,36,12,"0",0
957306,958,73,37,12,"0",0
957307,958,73,38,12,"0",0
957308,958,73,39,12,"0",0
957309,958,103,1,1,"0",0
957310,958,103,2,14,"21",0
957311,958,103,3,14,"16",0
957312,958,103,4,1,"-9",0
957313,958,103,5,1,"0",0
957314,958,104,1,14,"0",0
957315,958,104,2,1,"-4",0
957316,958,104,3,14,"5",0
957317,958,104,4,14,"2",0
957318,958,104,5,1,"0",0
957319,958,106,1,1,"0",0
957320,958,106,2,1,"0",0
957321,958,106,3,1,"0",0
957322,958,106,4,1,"0",0
957323,958,106,5,1,"0",0
957324,958,107,1,1,"6",0
957325,958,107,2,1,"0",0
957326,958,107,3,1,"0",0
957327,958,107,4,1,"1",0
957328,958,107,5,1,"-4",0
957329,958,108,10,1,"0",0
957330,958,108,11,1,"0",0
957331,958,108,12,1,"0",0
957332,958,108,13,1,"0",0
957333,958,108,14,1,"0",0
957334,958,108,15,1,"0",0
957335,958,108,16,1,"0",0
957336,958,108,17,1,"0",0
957337,958,108,18,1,"0",0
957338,958,108,19,1,"0",0
957339,958,108,20,1,"0",0
957340,958,108,21,1,"0",0
957341,958,108,22,1,"0",0
957342,958,108,23,1,"0",0
957343,958,108,24,1,"0",0
957344,958,108,25,1,"0",0
957345,958,108,26,1,"5",0
957346,958,108,27,1,"0",0
957347,958,108,28,1,"0",0
957348,958,108,29,1,"0",0
957349,958,108,30,1,"0",0
957350,958,108,31,1,"9",0
957351,958,108,32,1,"0",0
957352,958,108,33,1,"0",0
957353,958,108,34,1,"0",0
957354,958,108,35,1,"0",0
957355,958,108,36,1,"0",0
957356,958,108,37,1,"20",0
957357,958,108,38,1,"0",0
957358,958,108,39,1,"0",0
957359,958,109,10,1,"0",0
957360,958,109,11,1,"0",0
957361,958,109,12,1,"0",0
957362,958,109,13,1,"0",0
957363,958,109,14,1,"0",0
957364,958,109,15,1,"0",0
957365,958,109,16,1,"0",0
957366,958,109,17,1,"0",0
957367,958,109,18,1,"0",0
957368,958,109,19,1,"0",0
957369,958,109,20,1,"0",0
957370,958,109,21,1,"0",0
957371,958,109,22,1,"0",0
957372,958,109,23,1,"0",0
957373,958,109,24,1,"0",0
957374,958,109,25,1,"0",0
957375,958,109,26,1,"0",0
957376,958,109,27,1,"0",0
957377,958,109,28,1,"0",0
957378,958,109,29,1,"0",0
957379,958,109,30,1,"0",0
957380,958,109,31,1,"0",0
957381,958,109,32,1,"0",0
957382,958,109,33,12,"0",0
957383,958,109,34,12,"0",0
957384,958,109,35,12,"0",0
957385,958,109,36,1,"0",0
957386,958,109,37,1,"0",0
957387,958,109,38,1,"0",0
957388,958,109,39,1,"0",0
957389,958,110,10,25,"0",0
957390,958,110,11,25,"0",0
957391,958,110,12,25,"0",0
957392,958,110,13,25,"0",0
957393,958,110,14,25,"0",0
957394,958,110,15,25,"0",0
957395,958,110,16,25,"0",0
957396,958,110,17,25,"0",0
957397,958,110,18,25,"0",0
957398,958,110,19,25,"0",0
957399,958,110,20,25,"0",0
957400,958,110,21,25,"0",0
957401,958,110,22,25,"0",0
957402,958,110,23,25,"0",0
957403,958,110,24,25,"0",0
957404,958,110,25,25,"0",0
957405,958,110,26,1,"0",0
957406,958,110,27,1,"0",0
957407,958,110,28,25,"0",0
957408,958,110,29,1,"0",0
957409,958,110,30,1,"0",0
957410,958,110,31,1,"0",0
957411,958,110,32,1,"0",0
957412,958,110,33,1,"0",0
957413,958,110,34,1,"0",0
957414,958,110,35,1,"0",0
957415,958,110,36,1,"0",0
957416,958,110,37,1,"0",0
957417,958,110,38,1,"0",0
957418,958,110,39,1,"0",0
957419,958,111,10,1,"0",0
957420,958,111,11,1,"0",0
957421,958,111,12,1,"0",0
957422,958,111,13,1,"0",0
957423,958,111,14,1,"0",0
957424,958,111,15,1,"0",0
957425,958,111,16,1,"0",0
957426,958,111,17,1,"0",0
957427,958,111,18,6,"5X",0
957428,958,111,19,1,"0",0
957429,958,111,20,1,"0",0
957430,958,111,21,1,"0",0
957431,958,111,22,1,"0",0
957432,958,111,23,1,"0",0
957433,958,111,24,1,"0",0
957434,958,111,25,1,"0",0
957435,958,111,26,1,"0",0
957436,958,111,27,1,"0",0
957437,958,111,28,1,"0",0
957438,958,111,29,1,"0",0
957439,958,111,30,1,"0",0
957440,958,111,31,1,"0",0
957441,958,111,32,1,"0",0
957442,958,111,33,1,"0",0
957443,958,111,34,1,"0",0
957444,958,111,35,1,"0",0
957445,958,111,36,1,"0",0
957446,958,111,37,1,"0",0
957447,958,111,38,1,"0",0
957448,958,111,39,1,"0",0
957449,958,112,10,1,"0",0
957450,958,112,11,1,"0",0
957451,958,112,12,1,"0",0
957452,958,112,13,1,"0",0
957453,958,112,14,1,"0",0
957454,958,112,15,1,"0",0
957455,958,112,16,1,"0",0
957456,958,112,17,1,"0",0
957457,958,112,18,1,"0",0
957458,958,112,19,6,"15",0
957459,958,112,20,1,"0",0
957460,958,112,21,1,"0",0
957461,958,112,22,1,"0",0
957462,958,112,23,1,"0",0
957463,958,112,24,1,"0",0
957464,958,112,25,1,"0",0
957465,958,112,26,1,"0",0
957466,958,112,27,1,"0",0
957467,958,112,28,1,"0",0
957468,958,112,29,1,"0",0
957469,958,112,30,1,"0",0
957470,958,112,31,1,"0",0
957471,958,112,32,1,"0",0
957472,958,112,33,1,"0",0
957473,958,112,34,1,"0",0
957474,958,112,35,1,"0",0
957475,958,112,36,1,"0",0
957476,958,112,37,1,"0",0
957477,958,112,38,1,"0",0
957478,958,112,39,1,"0",0
957479,958,113,10,1,"0",0
957480,958,113,11,1,"0",0
957481,958,113,12,1,"0",0
957482,958,113,13,1,"0",0
957483,958,113,14,1,"0",0
957484,958,113,15,1,"0",0
957485,958,113,16,1,"0",0
957486,958,113,17,1,"0",0
957487,958,113,18,8,"X",0
957488,958,113,19,8,"X",0
957489,958,113,20,1,"0",0
957490,958,113,21,1,"0",0
957491,958,113,22,1,"0",0
957492,958,113,23,1,"0",0
957493,958,113,24,1,"0",0
957494,958,113,25,1,"0",0
957495,958,113,26,1,"0",0
957496,958,113,27,1,"0",0
957497,958,113,28,1,"0",0
957498,958,113,29,1,"0",0
957499,958,113,30,1,"0",0
957500,958,113,31,1,"0",0
957501,958,113,32,1,"0",0
957502,958,113,33,1,"0",0
957503,958,113,34,1,"0",0
957504,958,113,35,1,"0",0
957505,958,113,36,1,"0",0
957506,958,113,37,1,"0",0
957507,958,113,38,1,"0",0
957508,958,113,39,1,"0",0
957509,958,114,10,2,"99",0
957510,958,114,11,1,"20",1
957511,958,114,12,1,"14",0
957512,958,114,13,1,"14",0
957513,958,114,14,1,"18",1
957514,958,114,15,1,"24",0
957515,958,114,16,1,"14",0
957516,958,114,17,1,"29",0
957517,958,114,18,1,"14",0
957518,958,114,19,1,"19",0
957519,958,114,20,1,"14",0
957520,958,114,21,1,"-5",1
957521,958,114,22,1,"14",0
957522,958,114,23,1,"14",0
957523,958,114,24,1,"14",0
957524,958,114,25,1,"0",0
957525,958,114,26,1,"16",0
957526,958,114,27,1,"17",1
957527,958,114,28,1,"52",0
957528,958,114,29,1,"14",0
957529,958,114,30,1,"21",0
957530,958,114,31,1,"15",0
957531,958,114,32,1,"25",0
957532,958,114,33,1,"13",1
957533,958,114,34,1,"19",0
957534,958,114,35,1,"-2",0
957535,958,114,36,1,"-3",0
957536,958,114,37,1,"-2",0
957537,958,114,38,1,"47",0
957538,958,114,39,1,"14",0
957539,959,1,10,1,"10",0
957540,959,1,11,7,"10",0
957541,959,1,12,1,"8",0
957542,959,1,13,6,"5",0
957543,959,1,14,1,"1",0
957544,959,1,15,10,"0",0
957545,959,1,16,1,"3",0
957546,959,1,17,6,"5X",0
957547,959,1,18,1,"-4",0
957548,959,1,19,5,"0",0
957549,959,1,20,1,"3",0
957550,959,1,21,1,"-3",0
957551,959,1,22,1,"7",0
957552,959,1,23,1,"3",0
957553,959,1,24,1,"4",0
957554,959,1,25,1,"-1",0
957555,959,1,26,1,"9",0
957556,959,1,27,1,"2",0
957557,959,1,28,1,"12",0
957558,959,1,29,5,"-4",0
957559,959,1,30,1,"3",0
957560,959,1,31,1,"6",0
957561,959,1,32,1,"4",0
957562,959,1,33,1,"0",0
957563,959,1,34,1,"1",0
957564,959,1,35,1,"5",0
957565,959,1,36,1,"2",0
957566,959,1,37,1,"2",0
957567,959,1,38,1,"3",0
957568,959,1,39,7,"5",0
957569,959,2,10,6,"5",0
957570,959,2,11,1,"3",0
957571,959,2,12,1,"-4",0
957572,959,2,13,7,"5",0
957573,959,2,14,1,"1",0
957574,959,2,15,1,"3",0
957575,959,2,16,1,"9",0
957576,959,2,17,1,"10",0
957577,959,2,18,5,"0",0
957578,959,2,19,1,"11",0
957579,959,2,20,1,"9",0
957580,959,2,21,1,"3",0
957581,959,2,22,10,"0",0
957582,959,2,23,1,"7",0
957583,959,2,24,1,"0",0
957584,959,2,25,1,"6",0
957585,959,2,26,1,"-2",0
957586,959,2,27,1,"3",0
957587,959,2,28,1,"-1",0
957588,959,2,29,1,"8",0
957589,959,2,30,1,"3",0
957590,959,2,31,1,"2",0
957591,959,2,32,1,"2",0
957592,959,2,33,1,"5",0
957593,959,2,34,1,"4",0
957594,959,2,35,1,"1",0
957595,959,2,36,1,"6",0
957596,959,2,37,1,"2",0
957597,959,2,38,1,"3",0
957598,959,2,39,1,"3",0
957599,959,3,10,7,"15",0
957600,959,3,11,1,"-3",1
957601,959,3,12,1,"9",0
957602,959,3,13,1,"1",0
957603,959,3,14,1,"10",0
957604,959,3,15,1,"10",0
957605,959,3,16,1,"1",0
957606,959,3,17,10,"0",0
957607,959,3,18,1,"8",0
957608,959,3,19,5,"-5",0
957609,959,3,20,7,"5",0
957610,959,3,21,10,"0",0
957611,959,3,22,1,"-2",0
957612,959,3,23,7,"10",0
957613,959,3,24,1,"5",0
957614,959,3,25,1,"-1",0
957615,959,3,26,1,"-4",0
957616,959,3,27,10,"0",0
957617,959,3,28,1,"12",1
957618,959,3,29,1,"11",1
957619,959,3,30,1,"3",0
957620,959,3,31,1,"4",1
957621,959,3,32,1,"2",0
957622,959,3,33,1,"7",0
957623,959,3,34,1,"3",0
957624,959,3,35,1,"1",0
957625,959,3,36,1,"0",0
957626,959,3,37,1,"6",1
957627,959,3,38,1,"1",0
957628,959,3,39,6,"5",0
957629,959,4,10,7,"10",0
957630,959,4,11,1,"4",0
957631,959,4,12,1,"4",0
957632,959,4,13,7,"5",0
957633,959,4,14,1,"2",0
957634,959,4,15,1,"3",0
957635,959,4,16,1,"0",0
957636,959,4,17,1,"4",0
957637,959,4,18,1,"4",0
957638,959,4,19,1,"4",0
957639,959,4,20,1,"9",0
957640,959,4,21,1,"4",0
957641,959,4,22,1,"3",0
957642,959,4,23,1,"2",0
957643,959,4,24,1,"5",0
957644,959,4,25,1,"0",0
957645,959,4,26,1,"4",0
957646,959,4,27,1,"4",0
957647,959,4,28,1,"4",0
957648,959,4,29,1,"4",0
957649,959,4,30,1,"4",0
957650,959,4,31,1,"3",0
957651,959,4,32,7,"10",0
957652,959,4,33,1,"1",0
957653,959,4,34,1,"3",0
957654,959,4,35,1,"7",0
957655,959,4,36,1,"6",0
957656,959,4,37,1,"3",0
957657,959,4,38,1,"4",0
957658,959,4,39,6,"5",0
957659,959,5,10,1,"9",0
957660,959,5,11,1,"0",0
957661,959,5,12,9,"0",0
957662,959,5,13,1,"-3",0
957663,959,5,14,1,"2",0
957664,959,5,15,1,"-3",0
957665,959,5,16,1,"8",0
957666,959,5,17,1,"23",1
957667,959,5,18,6,"5",0
957668,959,5,19,1,"9",0
957669,959,5,20,1,"15",0
957670,959,5,21,1,"6",0
957671,959,5,22,1,"-1",0
957672,959,5,23,1,"10",0
957673,959,5,24,1,"4",0
957674,959,5,25,1,"3",0
957675,959,5,26,1,"-1",0
957676,959,5,27,1,"11",0
957677,959,5,28,1,"1",0
957678,959,5,29,1,"-6",0
957679,959,5,30,1,"24",0
957680,959,5,31,1,"9",1
957681,959,5,32,1,"13",0
957682,959,5,33,4,"0",0
957683,959,5,34,4,"0",0
957684,959,5,35,4,"0",0
957685,959,5,36,1,"7",0
957686,959,5,37,1,"-1",0
957687,959,5,38,1,"5",0
957688,959,5,39,7,"5",0
957689,959,6,10,7,"5",0
957690,959,6,11,1,"0",1
957691,959,6,12,7,"10",0
957692,959,6,13,1,"11",0
957693,959,6,14,1,"2",1
957694,959,6,15,1,"9",0
957695,959,6,16,6,"5X",0
957696,959,6,17,6,"15",0
957697,959,6,18,3,"0",0
957698,959,6,19,9,"9",0
957699,959,6,20,1,"15",0
957700,959,6,21,4,"0",0
957701,959,6,22,1,"6",0
957702,959,6,23,1,"3",0
957703,959,6,24,3,"0",0
957704,959,6,25,1,"5",0
957705,959,6,26,1,"12",1
957706,959,6,27,1,"9",0
957707,959,6,28,6,"5",0
957708,959,6,29,7,"5",0
957709,959,6,30,1,"10",0
957710,959,6,31,1,"4",0
957711,959,6,32,1,"7",0
957712,959,6,33,1,"8",0
957713,959,6,34,4,"0",0
957714,959,6,35,1,"15",0
957715,959,6,36,4,"0",0
957716,959,6,37,1,"15",0
957717,959,6,38,1,"1",0
957718,959,6,39,1,"11",1
957719,959,7,10,1,"12",0
957720,959,7,11,6,"5",0
957721,959,7,12,1,"22",0
957722,959,7,13,8,"11",0
957723,959,7,14,1,"11",0
957724,959,7,15,9,"15",0
957725,959,7,16,1,"12",0
957726,959,7,17,1,"25",1
957727,959,7,18,7,"10",0
957728,959,7,19,9,"18",0
957729,959,7,20,6,"15",0
957730,959,7,21,1,"16",0
957731,959,7,22,3,"0",0
957732,959,7,23,1,"14",0
957733,959,7,24,4,"0",0
957734,959,7,25,3,"0",0
957735,959,7,26,7,"5",0
957736,959,7,27,6,"5X",0
957737,959,7,28,1,"17",0
